Epoch 287 | KGC loss: 1.661834, DiffHEG loss 81.384685:  72%|███████▏  | 287/400 [1:18:53<30:59, 16.46s/it]
Epoch 287 | KGC loss: 1.661834, DiffHEG loss 81.384685:  72%|███████▏  | 288/400 [1:18:53<30:44, 16.46s/it]
Epoch 288 | KGC loss: 1.624906, DiffHEG loss 81.393916:  72%|███████▏  | 288/400 [1:19:09<30:44, 16.46s/it]
Epoch 288 | KGC loss: 1.624906, DiffHEG loss 81.393916:  72%|███████▏  | 289/400 [1:19:09<30:26, 16.46s/it]
Epoch 289 | KGC loss: 1.682954, DiffHEG loss 81.385651:  72%|███████▏  | 289/400 [1:19:26<30:26, 16.46s/it]
Epoch 289 | KGC loss: 1.682954, DiffHEG loss 81.385651:  72%|███████▎  | 290/400 [1:19:26<30:09, 16.45s/it]
Epoch 290 | KGC loss: 1.664905, DiffHEG loss 81.376504:  72%|███████▎  | 290/400 [1:19:42<30:09, 16.45s/it]
Epoch 290 | KGC loss: 1.664905, DiffHEG loss 81.376504:  73%|███████▎  | 291/400 [1:19:42<29:52, 16.44s/it]
Epoch 291 | KGC loss: 1.679497, DiffHEG loss 81.395113:  73%|███████▎  | 291/400 [1:19:59<29:52, 16.44s/it]
Epoch 291 | KGC loss: 1.679497, DiffHEG loss 81.395113:  73%|███████▎  | 292/400 [1:19:59<29:36, 16.45s/it]
Epoch 292 | KGC loss: 1.647880, DiffHEG loss 81.378745:  73%|███████▎  | 292/400 [1:20:15<29:36, 16.45s/it]
Epoch 292 | KGC loss: 1.647880, DiffHEG loss 81.378745:  73%|███████▎  | 293/400 [1:20:15<29:19, 16.44s/it]
Epoch 293 | KGC loss: 1.658970, DiffHEG loss 81.373090:  73%|███████▎  | 293/400 [1:20:32<29:19, 16.44s/it]
Epoch 293 | KGC loss: 1.658970, DiffHEG loss 81.373090:  74%|███████▎  | 294/400 [1:20:32<29:02, 16.44s/it]
Epoch 294 | KGC loss: 1.637958, DiffHEG loss 81.374752:  74%|███████▎  | 294/400 [1:20:48<29:02, 16.44s/it]
Epoch 294 | KGC loss: 1.637958, DiffHEG loss 81.374752:  74%|███████▍  | 295/400 [1:20:48<28:46, 16.45s/it]
Epoch 295 | KGC loss: 1.694020, DiffHEG loss 81.378699:  74%|███████▍  | 295/400 [1:21:04<28:46, 16.45s/it]
Epoch 295 | KGC loss: 1.694020, DiffHEG loss 81.378699:  74%|███████▍  | 296/400 [1:21:04<28:30, 16.45s/it]
Epoch 296 | KGC loss: 1.651276, DiffHEG loss 81.368499:  74%|███████▍  | 296/400 [1:21:21<28:30, 16.45s/it]
Epoch 296 | KGC loss: 1.651276, DiffHEG loss 81.368499:  74%|███████▍  | 297/400 [1:21:21<28:14, 16.45s/it]
Epoch 297 | KGC loss: 1.678262, DiffHEG loss 81.392203:  74%|███████▍  | 297/400 [1:21:37<28:14, 16.45s/it]
Epoch 297 | KGC loss: 1.678262, DiffHEG loss 81.392203:  74%|███████▍  | 298/400 [1:21:37<27:58, 16.46s/it]
Epoch 298 | KGC loss: 1.646198, DiffHEG loss 81.374173:  74%|███████▍  | 298/400 [1:21:54<27:58, 16.46s/it]
Epoch 298 | KGC loss: 1.646198, DiffHEG loss 81.374173:  75%|███████▍  | 299/400 [1:21:54<27:42, 16.46s/it]
Epoch 299 | KGC loss: 1.669095, DiffHEG loss 81.380316:  75%|███████▍  | 299/400 [1:22:10<27:42, 16.46s/it]
Epoch 299 | KGC loss: 1.669095, DiffHEG loss 81.380316:  75%|███████▌  | 300/400 [1:22:10<27:25, 16.46s/it]
Epoch 300 | KGC loss: 1.637139, DiffHEG loss 81.376642:  75%|███████▌  | 300/400 [1:22:27<27:25, 16.46s/it]
Epoch 300 | KGC loss: 1.637139, DiffHEG loss 81.376642:  75%|███████▌  | 301/400 [1:22:27<27:09, 16.46s/it]
Epoch 301 | KGC loss: 1.675798, DiffHEG loss 81.381378:  75%|███████▌  | 301/400 [1:22:43<27:09, 16.46s/it]
Epoch 301 | KGC loss: 1.675798, DiffHEG loss 81.381378:  76%|███████▌  | 302/400 [1:22:43<26:52, 16.45s/it]
Epoch 302 | KGC loss: 1.645496, DiffHEG loss 81.375356:  76%|███████▌  | 302/400 [1:23:00<26:52, 16.45s/it]
Epoch 302 | KGC loss: 1.645496, DiffHEG loss 81.375356:  76%|███████▌  | 303/400 [1:23:00<26:36, 16.46s/it]
Epoch 303 | KGC loss: 1.675918, DiffHEG loss 81.375678:  76%|███████▌  | 303/400 [1:23:16<26:36, 16.46s/it]
Epoch 303 | KGC loss: 1.675918, DiffHEG loss 81.375678:  76%|███████▌  | 304/400 [1:23:16<26:20, 16.46s/it]
Epoch 304 | KGC loss: 1.640196, DiffHEG loss 81.378078:  76%|███████▌  | 304/400 [1:23:33<26:20, 16.46s/it]
Epoch 304 | KGC loss: 1.640196, DiffHEG loss 81.378078:  76%|███████▋  | 305/400 [1:23:33<26:03, 16.46s/it]
Epoch 305 | KGC loss: 1.671702, DiffHEG loss 81.375494:  76%|███████▋  | 305/400 [1:23:49<26:03, 16.46s/it]
Epoch 305 | KGC loss: 1.671702, DiffHEG loss 81.375494:  76%|███████▋  | 306/400 [1:23:49<25:47, 16.47s/it]
Epoch 306 | KGC loss: 1.637443, DiffHEG loss 81.378936:  76%|███████▋  | 306/400 [1:24:06<25:47, 16.47s/it]
Epoch 306 | KGC loss: 1.637443, DiffHEG loss 81.378936:  77%|███████▋  | 307/400 [1:24:06<25:31, 16.47s/it]
Epoch 307 | KGC loss: 1.680453, DiffHEG loss 81.392625:  77%|███████▋  | 307/400 [1:24:22<25:31, 16.47s/it]
Epoch 307 | KGC loss: 1.680453, DiffHEG loss 81.392625:  77%|███████▋  | 308/400 [1:24:22<25:15, 16.47s/it]
Epoch 308 | KGC loss: 1.651007, DiffHEG loss 81.374175:  77%|███████▋  | 308/400 [1:24:39<25:15, 16.47s/it]
Epoch 308 | KGC loss: 1.651007, DiffHEG loss 81.374175:  77%|███████▋  | 309/400 [1:24:39<24:59, 16.47s/it]
Epoch 309 | KGC loss: 1.686512, DiffHEG loss 81.385775:  77%|███████▋  | 309/400 [1:24:55<24:59, 16.47s/it]
Epoch 309 | KGC loss: 1.686512, DiffHEG loss 81.385775:  78%|███████▊  | 310/400 [1:24:55<24:42, 16.48s/it]
Epoch 310 | KGC loss: 1.654105, DiffHEG loss 81.372862:  78%|███████▊  | 310/400 [1:25:11<24:42, 16.48s/it]
Epoch 310 | KGC loss: 1.654105, DiffHEG loss 81.372862:  78%|███████▊  | 311/400 [1:25:11<24:26, 16.48s/it]
Epoch 311 | KGC loss: 1.676602, DiffHEG loss 81.384913:  78%|███████▊  | 311/400 [1:25:28<24:26, 16.48s/it]
Epoch 311 | KGC loss: 1.676602, DiffHEG loss 81.384913:  78%|███████▊  | 312/400 [1:25:28<24:09, 16.48s/it]
Epoch 312 | KGC loss: 1.657944, DiffHEG loss 81.372317:  78%|███████▊  | 312/400 [1:25:44<24:09, 16.48s/it]
Epoch 312 | KGC loss: 1.657944, DiffHEG loss 81.372317:  78%|███████▊  | 313/400 [1:25:44<23:54, 16.48s/it]
Epoch 313 | KGC loss: 1.684760, DiffHEG loss 81.385489:  78%|███████▊  | 313/400 [1:26:01<23:54, 16.48s/it]
Epoch 313 | KGC loss: 1.684760, DiffHEG loss 81.385489:  78%|███████▊  | 314/400 [1:26:01<23:37, 16.48s/it]
Epoch 314 | KGC loss: 1.647200, DiffHEG loss 81.382429:  78%|███████▊  | 314/400 [1:26:17<23:37, 16.48s/it]
Epoch 314 | KGC loss: 1.647200, DiffHEG loss 81.382429:  79%|███████▉  | 315/400 [1:26:17<23:19, 16.47s/it]
Epoch 315 | KGC loss: 1.677693, DiffHEG loss 81.383828:  79%|███████▉  | 315/400 [1:26:34<23:19, 16.47s/it]
Epoch 315 | KGC loss: 1.677693, DiffHEG loss 81.383828:  79%|███████▉  | 316/400 [1:26:34<23:02, 16.46s/it]
Epoch 316 | KGC loss: 1.654693, DiffHEG loss 81.373940:  79%|███████▉  | 316/400 [1:26:50<23:02, 16.46s/it]
Epoch 316 | KGC loss: 1.654693, DiffHEG loss 81.373940:  79%|███████▉  | 317/400 [1:26:50<22:45, 16.45s/it]
Epoch 317 | KGC loss: 1.700732, DiffHEG loss 81.374143:  79%|███████▉  | 317/400 [1:27:07<22:45, 16.45s/it]
Epoch 317 | KGC loss: 1.700732, DiffHEG loss 81.374143:  80%|███████▉  | 318/400 [1:27:07<22:28, 16.44s/it]
Epoch 318 | KGC loss: 1.655594, DiffHEG loss 81.387912:  80%|███████▉  | 318/400 [1:27:23<22:28, 16.44s/it]
Epoch 318 | KGC loss: 1.655594, DiffHEG loss 81.387912:  80%|███████▉  | 319/400 [1:27:23<22:12, 16.45s/it]
Epoch 319 | KGC loss: 1.702551, DiffHEG loss 81.391671:  80%|███████▉  | 319/400 [1:27:40<22:12, 16.45s/it]
Epoch 319 | KGC loss: 1.702551, DiffHEG loss 81.391671:  80%|████████  | 320/400 [1:27:40<21:55, 16.44s/it]
Epoch 320 | KGC loss: 1.696639, DiffHEG loss 81.395692:  80%|████████  | 320/400 [1:27:56<21:55, 16.44s/it]
Epoch 320 | KGC loss: 1.696639, DiffHEG loss 81.395692:  80%|████████  | 321/400 [1:27:56<21:38, 16.44s/it]
Epoch 321 | KGC loss: 1.724393, DiffHEG loss 81.392502:  80%|████████  | 321/400 [1:28:12<21:38, 16.44s/it]
Epoch 321 | KGC loss: 1.724393, DiffHEG loss 81.392502:  80%|████████  | 322/400 [1:28:12<21:22, 16.44s/it]
Epoch 322 | KGC loss: 1.688628, DiffHEG loss 81.394080:  80%|████████  | 322/400 [1:28:29<21:22, 16.44s/it]
Epoch 322 | KGC loss: 1.688628, DiffHEG loss 81.394080:  81%|████████  | 323/400 [1:28:29<21:05, 16.44s/it]
Epoch 323 | KGC loss: 1.718413, DiffHEG loss 81.393932:  81%|████████  | 323/400 [1:28:45<21:05, 16.44s/it]
Epoch 323 | KGC loss: 1.718413, DiffHEG loss 81.393932:  81%|████████  | 324/400 [1:28:45<20:49, 16.44s/it]
Epoch 324 | KGC loss: 1.656434, DiffHEG loss 81.388581:  81%|████████  | 324/400 [1:29:02<20:49, 16.44s/it]
Epoch 324 | KGC loss: 1.656434, DiffHEG loss 81.388581:  81%|████████▏ | 325/400 [1:29:02<20:32, 16.43s/it]
Epoch 325 | KGC loss: 1.698792, DiffHEG loss 81.384904:  81%|████████▏ | 325/400 [1:29:18<20:32, 16.43s/it]
Epoch 325 | KGC loss: 1.698792, DiffHEG loss 81.384904:  82%|████████▏ | 326/400 [1:29:18<20:15, 16.43s/it]
Epoch 326 | KGC loss: 1.661021, DiffHEG loss 81.373614:  82%|████████▏ | 326/400 [1:29:35<20:15, 16.43s/it]
Epoch 326 | KGC loss: 1.661021, DiffHEG loss 81.373614:  82%|████████▏ | 327/400 [1:29:35<19:59, 16.43s/it]
Epoch 327 | KGC loss: 1.680587, DiffHEG loss 81.388455:  82%|████████▏ | 327/400 [1:29:51<19:59, 16.43s/it]
Epoch 327 | KGC loss: 1.680587, DiffHEG loss 81.388455:  82%|████████▏ | 328/400 [1:29:51<19:42, 16.42s/it]
Epoch 328 | KGC loss: 1.653924, DiffHEG loss 81.391525:  82%|████████▏ | 328/400 [1:30:07<19:42, 16.42s/it]
Epoch 328 | KGC loss: 1.653924, DiffHEG loss 81.391525:  82%|████████▏ | 329/400 [1:30:07<19:26, 16.42s/it]
Epoch 329 | KGC loss: 1.692255, DiffHEG loss 81.383911:  82%|████████▏ | 329/400 [1:30:24<19:26, 16.42s/it]
Epoch 329 | KGC loss: 1.692255, DiffHEG loss 81.383911:  82%|████████▎ | 330/400 [1:30:24<19:10, 16.43s/it]
Epoch 330 | KGC loss: 1.658198, DiffHEG loss 81.382801:  82%|████████▎ | 330/400 [1:30:40<19:10, 16.43s/it]
Epoch 330 | KGC loss: 1.658198, DiffHEG loss 81.382801:  83%|████████▎ | 331/400 [1:30:40<18:53, 16.43s/it]
Epoch 331 | KGC loss: 1.700434, DiffHEG loss 81.378190:  83%|████████▎ | 331/400 [1:30:57<18:53, 16.43s/it]
Epoch 331 | KGC loss: 1.700434, DiffHEG loss 81.378190:  83%|████████▎ | 332/400 [1:30:57<18:37, 16.43s/it]
Epoch 332 | KGC loss: 1.654254, DiffHEG loss 81.378363:  83%|████████▎ | 332/400 [1:31:13<18:37, 16.43s/it]
Epoch 332 | KGC loss: 1.654254, DiffHEG loss 81.378363:  83%|████████▎ | 333/400 [1:31:13<18:20, 16.43s/it]
Epoch 333 | KGC loss: 1.691138, DiffHEG loss 81.398637:  83%|████████▎ | 333/400 [1:31:30<18:20, 16.43s/it]
Epoch 333 | KGC loss: 1.691138, DiffHEG loss 81.398637:  84%|████████▎ | 334/400 [1:31:30<18:04, 16.43s/it]
Epoch 334 | KGC loss: 1.655833, DiffHEG loss 81.379857:  84%|████████▎ | 334/400 [1:31:46<18:04, 16.43s/it]
Epoch 334 | KGC loss: 1.655833, DiffHEG loss 81.379857:  84%|████████▍ | 335/400 [1:31:46<17:47, 16.43s/it]
Epoch 335 | KGC loss: 1.686618, DiffHEG loss 81.367917:  84%|████████▍ | 335/400 [1:32:02<17:47, 16.43s/it]
Epoch 335 | KGC loss: 1.686618, DiffHEG loss 81.367917:  84%|████████▍ | 336/400 [1:32:02<17:31, 16.42s/it]
Epoch 336 | KGC loss: 1.645896, DiffHEG loss 81.394369:  84%|████████▍ | 336/400 [1:32:19<17:31, 16.42s/it]
Epoch 336 | KGC loss: 1.645896, DiffHEG loss 81.394369:  84%|████████▍ | 337/400 [1:32:19<17:14, 16.42s/it]
Epoch 337 | KGC loss: 1.671852, DiffHEG loss 81.382151:  84%|████████▍ | 337/400 [1:32:35<17:14, 16.42s/it]
Epoch 337 | KGC loss: 1.671852, DiffHEG loss 81.382151:  84%|████████▍ | 338/400 [1:32:35<16:58, 16.42s/it]
Epoch 338 | KGC loss: 1.636432, DiffHEG loss 81.384219:  84%|████████▍ | 338/400 [1:32:52<16:58, 16.42s/it]
Epoch 338 | KGC loss: 1.636432, DiffHEG loss 81.384219:  85%|████████▍ | 339/400 [1:32:52<16:42, 16.43s/it]
Epoch 339 | KGC loss: 1.667960, DiffHEG loss 81.374681:  85%|████████▍ | 339/400 [1:33:08<16:42, 16.43s/it]
Epoch 339 | KGC loss: 1.667960, DiffHEG loss 81.374681:  85%|████████▌ | 340/400 [1:33:08<16:26, 16.43s/it]
Epoch 340 | KGC loss: 1.639861, DiffHEG loss 81.391006:  85%|████████▌ | 340/400 [1:33:25<16:26, 16.43s/it]
Epoch 340 | KGC loss: 1.639861, DiffHEG loss 81.391006:  85%|████████▌ | 341/400 [1:33:25<16:09, 16.43s/it]
Epoch 341 | KGC loss: 1.671630, DiffHEG loss 81.393168:  85%|████████▌ | 341/400 [1:33:41<16:09, 16.43s/it]
Epoch 341 | KGC loss: 1.671630, DiffHEG loss 81.393168:  86%|████████▌ | 342/400 [1:33:41<15:52, 16.43s/it]
Epoch 342 | KGC loss: 1.660059, DiffHEG loss 81.382648:  86%|████████▌ | 342/400 [1:33:57<15:52, 16.43s/it]
Epoch 342 | KGC loss: 1.660059, DiffHEG loss 81.382648:  86%|████████▌ | 343/400 [1:33:57<15:36, 16.43s/it]
Epoch 343 | KGC loss: 1.710665, DiffHEG loss 81.377800:  86%|████████▌ | 343/400 [1:34:14<15:36, 16.43s/it]
Epoch 343 | KGC loss: 1.710665, DiffHEG loss 81.377800:  86%|████████▌ | 344/400 [1:34:14<15:19, 16.42s/it]
Epoch 344 | KGC loss: 1.671014, DiffHEG loss 81.404852:  86%|████████▌ | 344/400 [1:34:30<15:19, 16.42s/it]
Epoch 344 | KGC loss: 1.671014, DiffHEG loss 81.404852:  86%|████████▋ | 345/400 [1:34:30<15:02, 16.42s/it]
Epoch 345 | KGC loss: 1.681585, DiffHEG loss 81.400152:  86%|████████▋ | 345/400 [1:34:47<15:02, 16.42s/it]
Epoch 345 | KGC loss: 1.681585, DiffHEG loss 81.400152:  86%|████████▋ | 346/400 [1:34:47<14:45, 16.41s/it]
Epoch 346 | KGC loss: 1.651357, DiffHEG loss 81.382588:  86%|████████▋ | 346/400 [1:35:03<14:45, 16.41s/it]
Epoch 346 | KGC loss: 1.651357, DiffHEG loss 81.382588:  87%|████████▋ | 347/400 [1:35:03<14:29, 16.40s/it]
Epoch 347 | KGC loss: 1.705115, DiffHEG loss 81.388534:  87%|████████▋ | 347/400 [1:35:19<14:29, 16.40s/it]
Epoch 347 | KGC loss: 1.705115, DiffHEG loss 81.388534:  87%|████████▋ | 348/400 [1:35:19<14:12, 16.40s/it]
Epoch 348 | KGC loss: 1.682268, DiffHEG loss 81.385985:  87%|████████▋ | 348/400 [1:35:36<14:12, 16.40s/it]
Epoch 348 | KGC loss: 1.682268, DiffHEG loss 81.385985:  87%|████████▋ | 349/400 [1:35:36<13:56, 16.40s/it]
Epoch 349 | KGC loss: 1.704341, DiffHEG loss 81.372359:  87%|████████▋ | 349/400 [1:35:52<13:56, 16.40s/it]
Epoch 349 | KGC loss: 1.704341, DiffHEG loss 81.372359:  88%|████████▊ | 350/400 [1:35:52<13:39, 16.40s/it]
Epoch 350 | KGC loss: 1.658049, DiffHEG loss 81.381280:  88%|████████▊ | 350/400 [1:36:09<13:39, 16.40s/it]
Epoch 350 | KGC loss: 1.658049, DiffHEG loss 81.381280:  88%|████████▊ | 351/400 [1:36:09<13:23, 16.40s/it]
Epoch 351 | KGC loss: 1.693017, DiffHEG loss 81.387547:  88%|████████▊ | 351/400 [1:36:25<13:23, 16.40s/it]
Epoch 351 | KGC loss: 1.693017, DiffHEG loss 81.387547:  88%|████████▊ | 352/400 [1:36:25<13:06, 16.39s/it]
Epoch 352 | KGC loss: 1.668774, DiffHEG loss 81.378032:  88%|████████▊ | 352/400 [1:36:41<13:06, 16.39s/it]
Epoch 352 | KGC loss: 1.668774, DiffHEG loss 81.378032:  88%|████████▊ | 353/400 [1:36:41<12:50, 16.39s/it]
Epoch 353 | KGC loss: 1.698419, DiffHEG loss 81.375400:  88%|████████▊ | 353/400 [1:36:58<12:50, 16.39s/it]
Epoch 353 | KGC loss: 1.698419, DiffHEG loss 81.375400:  88%|████████▊ | 354/400 [1:36:58<12:33, 16.39s/it]
Epoch 354 | KGC loss: 1.665138, DiffHEG loss 81.386563:  88%|████████▊ | 354/400 [1:37:14<12:33, 16.39s/it]
Epoch 354 | KGC loss: 1.665138, DiffHEG loss 81.386563:  89%|████████▉ | 355/400 [1:37:14<12:17, 16.38s/it]
Epoch 355 | KGC loss: 1.701155, DiffHEG loss 81.391923:  89%|████████▉ | 355/400 [1:37:30<12:17, 16.38s/it]
Epoch 355 | KGC loss: 1.701155, DiffHEG loss 81.391923:  89%|████████▉ | 356/400 [1:37:30<12:00, 16.38s/it]
Epoch 356 | KGC loss: 1.663541, DiffHEG loss 81.380350:  89%|████████▉ | 356/400 [1:37:47<12:00, 16.38s/it]
Epoch 356 | KGC loss: 1.663541, DiffHEG loss 81.380350:  89%|████████▉ | 357/400 [1:37:47<11:44, 16.39s/it]
Epoch 357 | KGC loss: 1.720974, DiffHEG loss 81.394770:  89%|████████▉ | 357/400 [1:38:03<11:44, 16.39s/it]
Epoch 357 | KGC loss: 1.720974, DiffHEG loss 81.394770:  90%|████████▉ | 358/400 [1:38:03<11:28, 16.39s/it]
Epoch 358 | KGC loss: 1.685723, DiffHEG loss 81.401841:  90%|████████▉ | 358/400 [1:38:20<11:28, 16.39s/it]
Epoch 358 | KGC loss: 1.685723, DiffHEG loss 81.401841:  90%|████████▉ | 359/400 [1:38:20<11:11, 16.39s/it]
Epoch 359 | KGC loss: 1.712089, DiffHEG loss 81.380187:  90%|████████▉ | 359/400 [1:38:36<11:11, 16.39s/it]
Epoch 359 | KGC loss: 1.712089, DiffHEG loss 81.380187:  90%|█████████ | 360/400 [1:38:36<10:55, 16.38s/it]
Epoch 360 | KGC loss: 1.671037, DiffHEG loss 81.387249:  90%|█████████ | 360/400 [1:38:52<10:55, 16.38s/it]
Epoch 360 | KGC loss: 1.671037, DiffHEG loss 81.387249:  90%|█████████ | 361/400 [1:38:52<10:39, 16.39s/it]
Epoch 361 | KGC loss: 1.698227, DiffHEG loss 81.393231:  90%|█████████ | 361/400 [1:39:09<10:39, 16.39s/it]
Epoch 361 | KGC loss: 1.698227, DiffHEG loss 81.393231:  90%|█████████ | 362/400 [1:39:09<10:22, 16.39s/it]
Epoch 362 | KGC loss: 1.673717, DiffHEG loss 81.380728:  90%|█████████ | 362/400 [1:39:25<10:22, 16.39s/it]
Epoch 362 | KGC loss: 1.673717, DiffHEG loss 81.380728:  91%|█████████ | 363/400 [1:39:25<10:06, 16.40s/it]
Epoch 363 | KGC loss: 1.696697, DiffHEG loss 81.397156:  91%|█████████ | 363/400 [1:39:42<10:06, 16.40s/it]
Epoch 363 | KGC loss: 1.696697, DiffHEG loss 81.397156:  91%|█████████ | 364/400 [1:39:42<09:50, 16.40s/it]
Epoch 364 | KGC loss: 1.657420, DiffHEG loss 81.391110:  91%|█████████ | 364/400 [1:39:58<09:50, 16.40s/it]
Epoch 364 | KGC loss: 1.657420, DiffHEG loss 81.391110:  91%|█████████▏| 365/400 [1:39:58<09:33, 16.40s/it]
Epoch 365 | KGC loss: 1.717888, DiffHEG loss 81.389290:  91%|█████████▏| 365/400 [1:40:14<09:33, 16.40s/it]
Epoch 365 | KGC loss: 1.717888, DiffHEG loss 81.389290:  92%|█████████▏| 366/400 [1:40:14<09:17, 16.40s/it]
Epoch 366 | KGC loss: 1.651607, DiffHEG loss 81.391503:  92%|█████████▏| 366/400 [1:40:31<09:17, 16.40s/it]
Epoch 366 | KGC loss: 1.651607, DiffHEG loss 81.391503:  92%|█████████▏| 367/400 [1:40:31<09:01, 16.40s/it]
Epoch 367 | KGC loss: 1.728322, DiffHEG loss 81.386154:  92%|█████████▏| 367/400 [1:40:47<09:01, 16.40s/it]
Epoch 367 | KGC loss: 1.728322, DiffHEG loss 81.386154:  92%|█████████▏| 368/400 [1:40:47<08:44, 16.40s/it]
Epoch 368 | KGC loss: 1.667174, DiffHEG loss 81.389773:  92%|█████████▏| 368/400 [1:41:04<08:44, 16.40s/it]
Epoch 368 | KGC loss: 1.667174, DiffHEG loss 81.389773:  92%|█████████▏| 369/400 [1:41:04<08:28, 16.39s/it]
Epoch 369 | KGC loss: 1.703027, DiffHEG loss 81.392540:  92%|█████████▏| 369/400 [1:41:20<08:28, 16.39s/it]
Epoch 369 | KGC loss: 1.703027, DiffHEG loss 81.392540:  92%|█████████▎| 370/400 [1:41:20<08:11, 16.39s/it]
Epoch 370 | KGC loss: 1.663679, DiffHEG loss 81.387753:  92%|█████████▎| 370/400 [1:41:36<08:11, 16.39s/it]
Epoch 370 | KGC loss: 1.663679, DiffHEG loss 81.387753:  93%|█████████▎| 371/400 [1:41:36<07:55, 16.39s/it]
Epoch 371 | KGC loss: 1.695340, DiffHEG loss 81.378100:  93%|█████████▎| 371/400 [1:41:53<07:55, 16.39s/it]
Epoch 371 | KGC loss: 1.695340, DiffHEG loss 81.378100:  93%|█████████▎| 372/400 [1:41:53<07:39, 16.40s/it]
Epoch 372 | KGC loss: 1.681457, DiffHEG loss 81.389205:  93%|█████████▎| 372/400 [1:42:09<07:39, 16.40s/it]
Epoch 372 | KGC loss: 1.681457, DiffHEG loss 81.389205:  93%|█████████▎| 373/400 [1:42:09<07:22, 16.39s/it]
Epoch 373 | KGC loss: 1.722151, DiffHEG loss 81.385309:  93%|█████████▎| 373/400 [1:42:26<07:22, 16.39s/it]
Epoch 373 | KGC loss: 1.722151, DiffHEG loss 81.385309:  94%|█████████▎| 374/400 [1:42:26<07:06, 16.40s/it]
Epoch 374 | KGC loss: 1.674070, DiffHEG loss 81.380572:  94%|█████████▎| 374/400 [1:42:42<07:06, 16.40s/it]
Epoch 374 | KGC loss: 1.674070, DiffHEG loss 81.380572:  94%|█████████▍| 375/400 [1:42:42<06:50, 16.40s/it]
Epoch 375 | KGC loss: 1.710558, DiffHEG loss 81.384560:  94%|█████████▍| 375/400 [1:42:58<06:50, 16.40s/it]
Epoch 375 | KGC loss: 1.710558, DiffHEG loss 81.384560:  94%|█████████▍| 376/400 [1:42:58<06:33, 16.40s/it]
Epoch 376 | KGC loss: 1.665470, DiffHEG loss 81.385106:  94%|█████████▍| 376/400 [1:43:15<06:33, 16.40s/it]
Epoch 376 | KGC loss: 1.665470, DiffHEG loss 81.385106:  94%|█████████▍| 377/400 [1:43:15<06:17, 16.40s/it]
Epoch 377 | KGC loss: 1.701658, DiffHEG loss 81.390471:  94%|█████████▍| 377/400 [1:43:31<06:17, 16.40s/it]
Epoch 377 | KGC loss: 1.701658, DiffHEG loss 81.390471:  94%|█████████▍| 378/400 [1:43:31<06:00, 16.40s/it]
Epoch 378 | KGC loss: 1.667435, DiffHEG loss 81.384940:  94%|█████████▍| 378/400 [1:43:48<06:00, 16.40s/it]
Epoch 378 | KGC loss: 1.667435, DiffHEG loss 81.384940:  95%|█████████▍| 379/400 [1:43:48<05:44, 16.40s/it]
Epoch 379 | KGC loss: 1.697384, DiffHEG loss 81.390166:  95%|█████████▍| 379/400 [1:44:04<05:44, 16.40s/it]
Epoch 379 | KGC loss: 1.697384, DiffHEG loss 81.390166:  95%|█████████▌| 380/400 [1:44:04<05:27, 16.39s/it]
Epoch 380 | KGC loss: 1.671499, DiffHEG loss 81.378646:  95%|█████████▌| 380/400 [1:44:20<05:27, 16.39s/it]
Epoch 380 | KGC loss: 1.671499, DiffHEG loss 81.378646:  95%|█████████▌| 381/400 [1:44:20<05:11, 16.40s/it]
Epoch 381 | KGC loss: 1.701256, DiffHEG loss 81.392671:  95%|█████████▌| 381/400 [1:44:37<05:11, 16.40s/it]
Epoch 381 | KGC loss: 1.701256, DiffHEG loss 81.392671:  96%|█████████▌| 382/400 [1:44:37<04:55, 16.40s/it]
Epoch 382 | KGC loss: 1.665725, DiffHEG loss 81.379460:  96%|█████████▌| 382/400 [1:44:53<04:55, 16.40s/it]
Epoch 382 | KGC loss: 1.665725, DiffHEG loss 81.379460:  96%|█████████▌| 383/400 [1:44:53<04:38, 16.40s/it]
Epoch 383 | KGC loss: 1.705353, DiffHEG loss 81.386762:  96%|█████████▌| 383/400 [1:45:10<04:38, 16.40s/it]
Epoch 383 | KGC loss: 1.705353, DiffHEG loss 81.386762:  96%|█████████▌| 384/400 [1:45:10<04:22, 16.40s/it]
Epoch 384 | KGC loss: 1.688479, DiffHEG loss 81.386933:  96%|█████████▌| 384/400 [1:45:26<04:22, 16.40s/it]
Epoch 384 | KGC loss: 1.688479, DiffHEG loss 81.386933:  96%|█████████▋| 385/400 [1:45:26<04:05, 16.39s/it]
Epoch 385 | KGC loss: 1.703769, DiffHEG loss 81.394149:  96%|█████████▋| 385/400 [1:45:42<04:05, 16.39s/it]
Epoch 385 | KGC loss: 1.703769, DiffHEG loss 81.394149:  96%|█████████▋| 386/400 [1:45:42<03:49, 16.40s/it]
Epoch 386 | KGC loss: 1.680876, DiffHEG loss 81.386276:  96%|█████████▋| 386/400 [1:45:59<03:49, 16.40s/it]
Epoch 386 | KGC loss: 1.680876, DiffHEG loss 81.386276:  97%|█████████▋| 387/400 [1:45:59<03:33, 16.39s/it]
Epoch 387 | KGC loss: 1.702272, DiffHEG loss 81.388680:  97%|█████████▋| 387/400 [1:46:15<03:33, 16.39s/it]
Epoch 387 | KGC loss: 1.702272, DiffHEG loss 81.388680:  97%|█████████▋| 388/400 [1:46:15<03:16, 16.39s/it]
Epoch 388 | KGC loss: 1.662115, DiffHEG loss 81.382133:  97%|█████████▋| 388/400 [1:46:32<03:16, 16.39s/it]
